Domain,DomainDefinition,Indicator,IndicatorDefinition,MeasureID,Measure,MeasureDefinition,DataSource,PeriodEndDate,Type,CategoryName,CategoryOption,Value,Unit,RSE,LowerCI,UpperCI,ComparisonCategoryName,ComparisonCategoryOption,Notes
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,Moderate,53.163742,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Gender,Female,26.990276,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Disability,"Person with disability, has moderate or high difficulty with daily functions",20.00243,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,30-49,31.833761,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,UC Survey Option,Low,19.224943,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,LGBTIQ+,Not LGBTIQ+,27.996138,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,45-54,25.299442,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,LGBTIQ+,LGBTIQ+,28.809134,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,"Carer with 15 or more hours per week caring obligations, or varied/hard to say hours",16.283333,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,65+,24.382788,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,Children aged 0-4 in household,31.98936,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer with < 15 hours per week caring obligations,28.315222,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Gender,Male,28.273184,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,No children in household,24.326303,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,50-64,20.256071,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,18-24,30.115929,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,75+,23.923512,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - broad groups,18-29,30.8479,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Children in household,Children aged 5-17 in household,36.05415,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Carers,Carer,21.41141,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,35-44,36.176823,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born in Australia,24.83651,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born overseas - English speaking country,20.301115,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,55-64,21.452946,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,25-34,28.345695,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,CALD 1,Born overseas - non-English speaking country,36.147507,Proportion (%),,,,,,
Social connection,"Being connected with family, friends and community",Participation in community events and activities,"This indicator will measure self-rated frequency of
engagement by Canberrans in events, meetings or activities
including&#58; sports, arts and culture, clubs, churches or spiritual
places, and other social activities in the community or at
work.",28,Level of participation in events and activities,"This measure shows the proportion of adults who take part in group events. The activities include community events, sports groups, local community clubs or hobby groups and local online community groups.","Living Well in the ACT Region survey, University of Canberra (2020) - https&#58;//www.canberra.edu.au/research/institutes/health-research-institute/files/files-living-well-in-the-act/Living-well-in-the-ACT-region_Part-1_Indicators_7Dec2020.pdf",12/31/2019 12:00:00 AM,ACT,Age - detailed groups,64-75,24.611515,Proportion (%),,,,,,
